"id","title","overview","backdrop_path","popularity","poster_path","runtime","release_date","vote_average","vote_count","createdAt","updatedAt"
660039,"The Taste of Next Door Sister","Seong-il and Hyun-jung are a couple. Seong-il loves sex. However, Hyun-Jung is fed up with the sex demands of Seong-il who is too obsessive. Hyun-jung talks with her senior about her husband's complaints. Minwoo, who lives next door, comes outside and accidentally listens. Minwoo, who was usually interested in Hyunjeong, pretends to be a coincidence and helps Hyunjung to throw away the trash. Min-woo, who is favored by Hyun-jung, asks sex partner Yoon Kyung to twist her. Disguised as a gas inspector, Yun Kyung visits Seong-il's house and seduces Seong-il to succeed. After that, Sung-il tries to have sex with Hyun-jung, but Seong-il...","/k0b33UJhJWC0TUjJGnQPm4spVaf.jpg",0.6,"/f4Y5auc3FgaBJ0X2kjKIwgCecQZ.jpg","93","2019-12-30",3.4,13,"2023-06-21 14:42:51.721-04","2023-06-21 14:42:51.721-04"
633285,"Kin","A group of all female friends travel to a hotel owned by one of their families, and do not invite their boyfriends due to wanting to have an all girls weekend. In return, the boys plan a prank on the girls - but things take a sinister turn as the friends begin to reveal hidden sides.",,0.6,"/6rOzOOfiMsH3iIiKfAy7fTpy8Ao.jpg","0","2019-09-20",0,0,"2023-06-21 15:12:35.463-04","2023-06-21 15:12:35.463-04"
632499,"Witch Trilogy 13+","A fourteen-year old girl communicates with a spider in a dark basement, without knowing the time and place.",,0.6,"/cgKFyDktbtFi5xps6yHIjKbfooI.jpg","15","2019-10-03",5,3,"2023-06-21 15:02:43.296-04","2023-06-21 15:02:43.296-04"
623393,"The Thug, the Bonehead, and the Good-Looking","A film about three troublesome friends who learn that one of them has inherited a hacienda from a deceased, rich man alleged to be his father.",,0.6,"/2LFkGH8s14GeHhy8uJS8D5VfxOp.jpg","121","2019-09-04",7.3,7,"2023-06-21 14:56:06.419-04","2023-06-21 14:56:06.419-04"
610476,"Sugar Café",,"/v5lVPu7veF7xiQ8hFu4pxIetyYo.jpg",0.6,"/vo5GLG28sQcffDCHrdeZPxIt5p8.jpg","0","2018-11-15",0,0,"2023-06-21 15:03:00.632-04","2023-06-21 15:03:00.632-04"
597568,"İmparator",,,0.6,"/2ncJ1Nm0CssZ6yFlmWlZkCaDYPp.jpg","0","1984-04-02",6,1,"2023-06-21 15:08:39.227-04","2023-06-21 15:08:39.227-04"
581922,"Little Grey Bubbles","Devastated by her best friend Marlon's death, Kim travels from NYC to Canada to attend his funeral. There she meets his family and friends for the first time and awkwardness ensues as she tries to explain how she never met him in person because their friendship had been exclusively online.","/bE4zhc60by9tqT7mqJ6FFcNMx6G.jpg",0.6,"/doqke1FAoNlb6B462JOMlsBgN7X.jpg","14","2019-02-02",5.2,6,"2023-06-21 14:54:03.345-04","2023-06-21 14:54:03.345-04"
554993,"Britt-Marie Was Here","Britt-Marie, a woman in her sixties, decides to leave her husband and start anew. Having been a housewife for most of her life and living in the small backwater town of Borg with few jobs available, she soon finds herself fending a youth football team.","/oCFbh4Mrd0fuGanCgIF6sG27WGD.jpg",0.6,"/u12KThfDZpBGQ98Qg7ahWvMV9gq.jpg","98","2019-01-25",4.947,47,"2023-06-21 15:11:27.695-04","2023-06-21 15:11:27.695-04"
552192,"Calendar","Calendar is an Assamese language feature film directed by Himjyoti Talukdar under the banner of Enajori talkies. The film stars Moloya Goswami, Arun Nath, Gunjan Bhardwaj and Rimjhim Deka. The film has received good word of mouth publicity and the footfall has been increasing since its release. Lots of people has expressed in social media how this film made them emotional about their relationship with the family especially old parents. The film received received the maximum number of 7 awards in Prag Cine Awards North East 2018 in various categories.","/kOt4Ng1IxOra9lL0odnF1JaYQHR.jpg",0.6,"/tTjDOGHRxkcVouiUNrn8WKEFblc.jpg","90","2018-02-16",0,0,"2023-06-21 14:49:03.812-04","2023-06-21 14:49:03.812-04"
534675,"Come Out of the Woods","Three brothers living in rural Scotland struggle for intimacy and stability as they attempt to navigate their survival amongst a corrupt local police officer and the mysterious appearance of a girl's body on their land.",,0.6,"/6kgZ3v1ZzTjRXtjJMzrm7otfY1s.jpg","32","2017-11-17",7,3,"2023-06-21 15:02:22.945-04","2023-06-21 15:02:22.945-04"
517857,"Astrid","11-year-old Astrid wants to do things her way, but her mother thinks she is too young. Astrid rebels and slips away for an afternoon in town with her friends. High on freedom, she ends up out of her depth, and as the day draws to a close she has a problem she needs to deal with.",,0.6,"/z0Z2TUkxG18a5HzczDoB15zM9xM.jpg","15","2012-01-28",0,0,"2023-06-21 15:13:36.288-04","2023-06-21 15:13:36.288-04"
502710,"His Favorite Person","A young man becomes increasingly unstable after the end of an important relationship.","/953PfKEFwDceGJV0zgfrt37GNd6.jpg",0.6,"/wAKqS20ZZiGlYCiPfQbSwIxvLz4.jpg","9","2018-03-04",9,2,"2023-06-21 14:45:44.193-04","2023-06-21 14:45:44.193-04"
494138,"A Fish Out of Water","Thanks to his 'friend' Ollie, Zac learns how to fish.","/98NfAputxfvKi0n5S5W0duDRkhl.jpg",0.6,"/hHh7ophFZZmAqW1357E0727osm5.jpg","11","2016-02-08",6.8,4,"2023-06-21 14:44:49.694-04","2023-06-21 14:44:49.694-04"
463435,"We Can Be Heroes","Ben never knew his father; he was killed in 9/11 when Ben was just a baby. Eleven years later, Ben goes to spend the summer with his grandparents, hanging out with Priti, the girl next door, and his wayward cousin, Jed. Priti is a livewire and a Muslim who gradually begins to suspect her older brother is a terrorist. The trio set out to investigate and uncover more than they expected in this family film.",,0.6,"/bO7lDTWjboDpanEFxAJXwuThTqK.jpg","97","2017-06-24",0,0,"2023-06-21 15:12:39.185-04","2023-06-21 15:12:39.185-04"
446847,"The Lucky One","A neglected young boy misses the opportunity of a lifetime or so, he thinks.",,0.6,"/33loAprZQIIFaPdTTP1sSegoFhw.jpg","18","2011-12-22",10,1,"2023-06-21 15:12:37.234-04","2023-06-21 15:12:37.234-04"
434995,"Gladbeck – Dokument einer Geiselnahme","About a dramatic bank robbery on August 16, 1988, where the criminals escape with two hostages and the media is right in the middle of their chase. Two days later the hostage situation was put to an end in a police operation on the A3 motorway. Three people were killed during this crisis - two teenage hostages and a policeman involved in a vehicle crash. The whole episode became a media circus in Germany and the Netherlands.","/lOHiq8tzqh0iBgXuNLOFXEep85p.jpg",0.6,"/v62GEenEj0YKXpgni6M78zFRv5T.jpg","88","2006-06-12",6,2,"2023-06-21 15:09:45.23-04","2023-06-21 15:09:45.23-04"
365752,"Creature Lake","Five friends travel onto sacred tribal land while searching for a good place to party. Their lack of respect for the land and locals awakens an ancient, violent guardian who won't let them leave unpunished.","/qaoiWe1dABqJCzi5ysh7cWMCNzc.jpg",0.6,"/fuSm7xZjqj63FIr22e017t1Nzqk.jpg","80","2015-12-05",2.5,6,"2023-06-21 14:44:48.498-04","2023-06-21 14:44:48.498-04"
348413,"Rosamunde Pilcher: Argentinischer Tango",,,0.6,"/5ZctINwmjEQJd3YDIhJzdWkmhQn.jpg","0","2016-01-01",4.25,2,"2023-06-21 15:11:18.126-04","2023-06-21 15:11:18.126-04"
314428,"It's a Long Way to the Sea","Powal is a boatman in Nemuguri village that is situated on the bank of the river Dihing. Since there is no bridge at that point of the river, Powal's job is assured. For some three generations his forefathers have been ferrying people to and fro. Life goes on smoothly until Powal begins to hear persistent reports about a bridge to be built across the river.","/rDF2dlRctlcfh2f30OGsdjWhN5k.jpg",0.6,"/xgapxlEYkwLOCAaB5N5Eei7Uf3Z.jpg","106","1995-01-10",6,1,"2023-06-21 14:49:03.376-04","2023-06-21 14:49:03.376-04"
308216,"Mazhanilavu",,,0.6,"/kjknz3uzHowj43c9MLrAVoYhTOB.jpg","0","1982-01-01",0,0,"2023-06-21 15:12:00.587-04","2023-06-21 15:12:00.587-04"
307038,"Osaka Story","Young Wakana is the daughter of a husband and wife comedy act, who have worked together for 20 years without any big success. Wakana’s parents quarrel constantly, and her mother often threatens to leave. When one day her father disappears, Wakana sets out to find him.","/uPxw0dmQNBiPineCDwNbnykON9T.jpg",0.6,"/typ4eknttUt637tcTGWN7wHoaqM.jpg","119","1999-03-26",5,4,"2023-06-21 15:01:50.265-04","2023-06-21 15:01:50.265-04"
304706,"Lost a Girl","Having moved to the city for work, a stressed-out young professional begins to fear that a jealous colleague is framing her as incompetent - but the truth is even more terrifying.",,0.6,"/p8BRe3UnKhwQ6UeUrmxoHfK4YqB.jpg","90","2015-10-28",3,3,"2023-06-21 14:42:05.283-04","2023-06-21 14:42:05.283-04"
299171,"Les P'tits Lucas","After the departure of their parents, the Lucas kids are on their own. Amandine, the eldest who is only 15 years old, takes care of her little brothers and little sister. So that their family are not separated, taken by social services, they hide to everyone they were abandoned. Nicolas, a new student, arrives at school and falls for her. Gradually she will trust him, they all come out and admit it all.",,0.6,,"91","2002-02-27",7.8,2,"2023-06-21 15:11:40.749-04","2023-06-21 15:11:40.749-04"
298085,"Special Line","A hacker group empty a bank account of a big strong person. The story goes on and now they must pay for that.",,0.6,"/fUPEUUHaEIxfAUyk0f8BMbhXYDR.jpg","98","2014-03-06",5.2,6,"2023-06-21 15:08:34.828-04","2023-06-21 15:08:34.828-04"
295021,"Quiéreme con música",,,0.6,"/mvaCIyHRoj3PWN2Zs3BzPr1KcaR.jpg","104","1957-05-07",3.5,4,"2023-06-21 14:56:56.381-04","2023-06-21 14:56:56.381-04"
233986,"Seien goninzuma",,,0.6,,"63","1973-12-01",1,1,"2023-06-21 14:42:18.383-04","2023-06-21 14:42:18.383-04"
226404,"Fawlty Towers Revisited","Fawlty Towers Revisited features the 80-minute, 30th anniversary retrospective TV special on one of the world’s funniest and best-loved comedies, as well as an additional 10 minutes of behind-the-scenes stories and recollections from recent interviews with Fawlty Towers’ cast and crew.",,0.6,,"80","2005-12-01",0,0,"2023-06-21 14:44:33.076-04","2023-06-21 14:44:33.076-04"
224908,"Embrace of the Vampire","Sharon Hinnendael stars as Charlotte, a timid and sheltered teen who has just left an all-girls Catholic school for a new life at a co-ed university. But an ancient evil has followed her here, tormenting her with disturbing nightmares and tempting her with forbidden desires. It is a hunger that can only be satiated by sensual pleasures of the flesh...and a thirst for blood. It's a battle for her soul... and one she's losing. But Charlotte is a fighter. The chaos and torment threatens to unleash her own inner beast, and anyone even close to her may find themselves embracing their own horrific fate.","/utOkQocUSiY4ZIxCTOeKrBat37C.jpg",0.6,"/rIJhLiYmqFd9SoKaFmO3gJFsWfb.jpg","91","2013-10-15",4.5,68,"2023-06-21 15:08:48.216-04","2023-06-21 15:08:48.216-04"
224773,"Deshabitarse","A woman loses spiritual density.",,0.6,,"3",,0,0,"2023-06-21 14:45:44.821-04","2023-06-21 14:45:44.821-04"
222023,"L'Avare",,,0.6,,"0",,7,2,"2023-06-21 14:46:55.654-04","2023-06-21 14:46:55.654-04"
221871,"Our Daily Bread","A short documentary on how one family lives out each day to earn their daily bread. How one man's trash is literally transformed into this family's treasure.",,0.6,,"5","2009-08-14",0,0,"2023-06-21 14:57:31.804-04","2023-06-21 14:57:31.804-04"
220805,"I'm the Only One in the House Right Now... Wakaba Onoue","Thinking about the future, a newlywed husband, Yu, and his wife, Wakaba, have moved into a spacious new house. Cheap rent for a kind landlord. Wakaba inflated her expectations for the happy days to come. One day, a resident in front of her comes to pick up a package that has arrived by mistake. When Wakaba opened the door, the man suddenly attacked her. Wakaba desperately resists and shouts that her husband will return. However, the man knows that his husband is going on a business trip for three days... This house has been voyeurized and a conspiracy aimed at her new wife was hidden.",,0.6,"/1JK610lfw0cwFzwQqGQ5Ms9kPbm.jpg","120","2013-08-25",0,0,"2023-06-21 15:13:37.986-04","2023-06-21 15:13:37.986-04"
220068,"Bann","With a focus on a decidedly less populated though uncanny urbanscape, in Bann Nina Könnemann clandestinely observes the increasingly ostracized smokers in London's financial district, her keen eye and mischievous editing creating a portrait of alienation, self-consciousness, and perhaps even shame.",,0.6,,"7","2013-01-01",0,0,"2023-06-21 14:48:05.978-04","2023-06-21 14:48:05.978-04"
219788,"Fernanda Brum - Cura-me",,,0.6,"/wV1rykdg4qG8vuMvKYj85fEa4tz.jpg","0","2009-01-07",0,0,"2023-06-21 15:08:07.119-04","2023-06-21 15:08:07.119-04"
219586,"Chilly and the Woodchopper","Chilly stows away in a woodchopper's travel bag while the woodchopper is on his way to Smedley's Rest Home.","/cGmczekQnTCfboDV5gJH4BMaeJU.jpg",0.6,"/1iwNu409FGiSbB8zWI2ru5MWtWp.jpg","6","1967-05-01",0,0,"2023-06-21 15:09:52.339-04","2023-06-21 15:09:52.339-04"
219064,"Sickfuckpeople","A documentary triptych about a group of homeless kids, who have survived their drug-addicted childhood, grew up and started to live an adult life. It’s a story about a boy facing the surreal, degenerated society of his native village full of hate and sadistic anger while searching for his mother. It’s a story about a pregnant girl who wants to give birth to her child whose childhood will probably be even worse than hers. But her own sisters are forcing her to have an abortion.","/pkLBT6e5D3qKpBqBy7awEhClCDS.jpg",0.6,"/lMo5mepsO8gQxnjV9W5tYGXWz5L.jpg","74","2013-04-28",7.6,7,"2023-06-21 15:01:02.695-04","2023-06-21 15:01:02.695-04"
219063,"Curse of the Sun","Totsapark (Paul Visut Carey), a young man died instantly after a car crash accident while he was driving to see his girlfriend, the day he died was on the same time the eclipse was descended. Dr. Pun, who has the knowledge of incarnation, awakes Totsapark's spirit from the death as he wants to use the spirit to be a killer weapon. Totsapark is resurrected as a terrible zombie, he's pursuing Jiratikan (Ornjira Lamwilai) who was his girlfriend when he was alive. When Jiratikan trying to escape from her zombie lover, Wut (Sittiporn Niyom) gives a hand to help her and finds out the truth behind the cause of the living dead.",,0.6,"/hdl9bhVmQypftO8JP0VoilJxvGc.jpg","82","2004-09-04",4.5,1,"2023-06-21 14:42:13.079-04","2023-06-21 14:42:13.079-04"
219019,"Near Mrs.","A philandering executive tries to juggle two wives and a mistress, and finds himself suddenly being shadowed by some angry Russian holdouts from the Cold War.",,0.6,,"93","1992-01-08",6,1,"2023-06-21 15:08:08.705-04","2023-06-21 15:08:08.705-04"
218238,"Blinker","A series of mysterious events and the pestering motor gang 'The Red Vampires' turns the idyllic holiday of Blinker and his friends into a thrilling adventure.","/A7oXboVomaHM9hxAHLQtoSHe1WQ.jpg",0.6,"/hRsSQN5BSh1uDouoTrMGwHclXhr.jpg","90","1999-01-01",5.5,4,"2023-06-21 14:58:29.896-04","2023-06-21 14:58:29.896-04"
217806,"How to Train a Delinquent Teen","Lola's favorite class is Sex 101. The class curriculum includes sucking, fucking and creampies. She's really striving for that ""A.""  Sara Monroe gets sent to detention for not paying attention. Mr. Marcus gets her to focus by shoving his dick into her sweet pink pussy.  Callie needs after school tutoring to pass her math class. Instead, she learns how to swallow and ride big cocks.  Brianna gets caught with contraband after skipping school. Officers L.T. and CJ Wright double team her ass and pussy to teach her a hard lesson. Remix from Rouge Cops.  Amy warms up the school's QB by sucking him off and giving up her pink pussy. Not that's taking one for the team!",,0.6,"/19DkE5I7d9vYWG6kFsfdVg9PrN9.jpg","169","2011-12-01",0,0,"2023-06-21 15:02:16.59-04","2023-06-21 15:02:16.59-04"
216927,"Wadley","A young man with a backpack walks all on his own into the endless Mexican cactus desert. He takes some peyote. How does he get out again? Pure cinema in the long-take tradition of Lisandro Alonso or Gus Van Sant",,0.6,"/kC6ktIS8uyosZtFgjTPJcDXYDmG.jpg","58","2009-04-24",4.6,5,"2023-06-21 14:45:20.721-04","2023-06-21 14:45:20.721-04"
